Date,Year,Month,Day_of_Week,Total_Registered,Academic_Status,Semester_Phase,Exam_Pressure,Is_Veg_Special,Is_NonVeg,Menu_Score,Temp_Max,Rain_mm,Target_Breakfast,Target_Lunch,Target_Dinner,Lag_1_Dinner,Lag_7_Dinner,Rolling_Avg_3Day,Cos_Month,Sin_Month
2027-06-30,2027,6,2,675,Semester_Break,Mid,0.0,0,0,1.0,45.4,0.0,28,40,48,42.0,52.0,47.333333333333336,-1.0,1.2246467991473532e-16
2027-07-01,2027,7,3,675,Semester_Break,Mid,0.0,1,0,1.05,47.8,0.0,30,43,51,48.0,53.0,47.0,-0.8660254037844388,-0.4999999999999997
2027-07-02,2027,7,4,675,Semester_Break,Mid,0.0,1,1,1.15,44.1,0.0,36,51,60,51.0,58.0,53.0,-0.8660254037844388,-0.4999999999999997
2027-07-03,2027,7,5,675,Semester_Break,Mid,0.0,0,0,1.05,47.1,13.0,16,48,54,60.0,52.0,55.0,-0.8660254037844388,-0.4999999999999997
2027-07-04,2027,7,6,675,Semester_Break,Mid,0.0,1,1,1.2,48.6,0.0,23,53,59,54.0,59.0,57.666666666666664,-0.8660254037844388,-0.4999999999999997
2027-07-05,2027,7,0,675,Semester_Break,Mid,0.0,1,1,1.1,47.4,0.0,33,46,55,59.0,52.0,56.0,-0.8660254037844388,-0.4999999999999997
2027-07-06,2027,7,1,675,Semester_Break,Mid,0.0,0,0,0.85,41.3,45.7,18,30,36,55.0,42.0,50.0,-0.8660254037844388,-0.4999999999999997
2027-07-07,2027,7,2,675,Semester_Break,Mid,0.0,0,0,1.0,47.9,0.0,30,43,51,36.0,48.0,47.333333333333336,-0.8660254037844388,-0.4999999999999997
2027-07-08,2027,7,3,675,Semester_Break,Mid,0.0,1,0,1.05,44.1,0.0,30,42,50,51.0,51.0,45.666666666666664,-0.8660254037844388,-0.4999999999999997
2027-07-09,2027,7,4,675,Semester_Break,Mid,0.0,1,1,1.15,46.0,0.0,33,46,55,50.0,60.0,52.0,-0.8660254037844388,-0.4999999999999997
2027-07-10,2027,7,5,675,Semester_Break,Mid,0.0,0,0,1.05,47.5,0.0,21,47,53,55.0,54.0,52.666666666666664,-0.8660254037844388,-0.4999999999999997
2027-07-11,2027,7,6,675,Semester_Break,Mid,0.0,1,1,1.2,43.4,53.2,15,46,52,53.0,59.0,53.333333333333336,-0.8660254037844388,-0.4999999999999997
2027-07-12,2027,7,0,675,Semester_Break,Mid,0.0,1,1,1.1,45.0,32.0,22,38,45,52.0,55.0,50.0,-0.8660254037844388,-0.4999999999999997
2027-07-13,2027,7,1,675,Semester_Break,Mid,0.0,0,0,0.85,42.8,57.6,17,28,34,45.0,36.0,43.666666666666664,-0.8660254037844388,-0.4999999999999997
2027-07-14,2027,7,2,675,Semester_Break,Mid,0.0,0,0,1.0,46.4,0.0,30,43,51,34.0,51.0,43.333333333333336,-0.8660254037844388,-0.4999999999999997
2027-07-15,2027,7,3,675,Semester_Break,Mid,0.0,1,0,1.05,43.9,0.0,32,45,54,51.0,50.0,46.333333333333336,-0.8660254037844388,-0.4999999999999997
2027-07-16,2027,7,4,675,Semester_Break,Mid,0.0,1,1,1.15,41.4,8.4,35,50,59,54.0,55.0,54.666666666666664,-0.8660254037844388,-0.4999999999999997
2027-07-17,2027,7,5,675,Semester_Break,Mid,0.0,0,0,1.05,45.1,0.0,21,47,53,59.0,53.0,55.333333333333336,-0.8660254037844388,-0.4999999999999997
2027-07-18,2027,7,6,675,Semester_Break,Mid,0.0,1,1,1.2,48.6,0.0,22,51,57,53.0,52.0,56.333333333333336,-0.8660254037844388,-0.4999999999999997
2027-07-19,2027,7,0,675,Semester_Break,Mid,0.0,1,1,1.1,42.8,0.0,34,48,57,57.0,45.0,55.666666666666664,-0.8660254037844388,-0.4999999999999997
2027-07-20,2027,7,1,675,Semester_Break,Mid,0.0,0,0,0.85,41.3,31.8,17,29,35,57.0,34.0,49.666666666666664,-0.8660254037844388,-0.4999999999999997
2027-07-21,2027,7,2,675,Regular,Mid,0.0,0,0,1.0,47.1,0.0,315,447,526,35.0,51.0,206.0,-0.8660254037844388,-0.4999999999999997
2027-07-22,2027,7,3,675,Regular,Mid,0.0,1,0,1.05,47.2,0.0,333,471,555,526.0,54.0,372.0,-0.8660254037844388,-0.4999999999999997
2027-07-23,2027,7,4,675,Regular,Mid,0.0,1,1,1.15,47.5,0.0,335,475,559,555.0,59.0,546.6666666666666,-0.8660254037844388,-0.4999999999999997
2027-07-24,2027,7,5,675,Regular,Mid,0.0,0,0,1.05,47.3,0.0,220,495,551,559.0,53.0,555.0,-0.8660254037844388,-0.4999999999999997
2027-07-25,2027,7,6,675,Regular,Mid,0.0,1,1,1.2,42.0,33.1,157,472,525,551.0,57.0,545.0,-0.8660254037844388,-0.4999999999999997
2027-07-26,2027,7,0,675,Regular,Mid,0.0,1,1,1.1,42.9,56.1,244,414,488,525.0,57.0,521.3333333333334,-0.8660254037844388,-0.4999999999999997
2027-07-27,2027,7,1,675,Regular,Mid,0.0,0,0,0.85,45.2,47.1,182,310,365,488.0,35.0,459.3333333333333,-0.8660254037844388,-0.4999999999999997
2027-07-28,2027,7,2,675,Regular,Mid,0.0,0,0,1.0,44.3,0.0,292,413,487,365.0,526.0,446.6666666666667,-0.8660254037844388,-0.4999999999999997
2027-07-29,2027,7,3,675,Regular,Mid,0.0,1,0,1.05,45.6,0.0,329,466,549,487.0,555.0,467.0,-0.8660254037844388,-0.4999999999999997
2027-07-30,2027,7,4,675,Regular,Mid,0.0,1,1,1.15,42.4,0.0,342,484,570,549.0,559.0,535.3333333333334,-0.8660254037844388,-0.4999999999999997
2027-07-31,2027,7,5,675,Regular,Mid,0.0,0,0,1.05,41.5,0.0,222,500,556,570.0,551.0,558.3333333333334,-0.8660254037844388,-0.4999999999999997
2027-08-01,2027,8,6,675,Regular,Start,0.0,1,1,1.2,43.4,0.0,234,528,587,556.0,525.0,571.0,-0.5000000000000004,-0.8660254037844384
2027-08-02,2027,8,0,675,Regular,Start,0.0,1,1,1.1,43.2,0.0,334,473,557,587.0,488.0,566.6666666666666,-0.5000000000000004,-0.8660254037844384
2027-08-03,2027,8,1,675,Regular,Start,0.0,0,0,0.85,43.5,0.0,263,373,439,557.0,365.0,527.6666666666666,-0.5000000000000004,-0.8660254037844384
2027-08-04,2027,8,2,675,Regular,Start,0.0,0,0,1.0,42.8,0.0,309,437,515,439.0,487.0,503.6666666666667,-0.5000000000000004,-0.8660254037844384
2027-08-05,2027,8,3,675,Regular,Start,0.0,1,0,1.05,44.6,0.0,331,470,553,515.0,549.0,502.3333333333333,-0.5000000000000004,-0.8660254037844384
2027-08-06,2027,8,4,675,Regular,Start,0.0,1,1,1.15,40.0,0.0,335,475,559,553.0,570.0,542.3333333333334,-0.5000000000000004,-0.8660254037844384
2027-08-07,2027,8,5,675,Regular,Start,0.0,0,0,1.05,39.7,0.0,218,490,545,559.0,556.0,552.3333333333334,-0.5000000000000004,-0.8660254037844384
2027-08-08,2027,8,6,675,Regular,Start,0.0,1,1,1.2,46.5,0.0,248,559,622,545.0,587.0,575.3333333333334,-0.5000000000000004,-0.8660254037844384
2027-08-09,2027,8,0,675,Regular,Start,0.0,1,1,1.1,43.5,0.0,321,455,536,622.0,557.0,567.6666666666666,-0.5000000000000004,-0.8660254037844384
2027-08-10,2027,8,1,675,Regular,Start,0.0,0,0,0.85,41.3,0.0,268,380,448,536.0,439.0,535.3333333333334,-0.5000000000000004,-0.8660254037844384
2027-08-11,2027,8,2,675,Regular,Start,0.0,0,0,1.0,41.7,0.0,296,419,494,448.0,515.0,492.6666666666667,-0.5000000000000004,-0.8660254037844384
2027-08-12,2027,8,3,675,Regular,Start,0.0,1,0,1.05,44.7,0.0,312,442,521,494.0,553.0,487.6666666666667,-0.5000000000000004,-0.8660254037844384
2027-08-13,2027,8,4,675,Regular,Start,0.0,1,1,1.15,45.8,0.0,357,505,595,521.0,559.0,536.6666666666666,-0.5000000000000004,-0.8660254037844384
2027-08-14,2027,8,5,675,Flight_Risk,Start,0.0,0,0,1.05,41.9,0.0,146,328,365,595.0,545.0,493.6666666666667,-0.5000000000000004,-0.8660254037844384
2027-08-15,2027,8,6,675,Holiday,Start,0.0,1,1,1.2,46.9,0.0,24,54,61,365.0,622.0,340.3333333333333,-0.5000000000000004,-0.8660254037844384
2027-08-16,2027,8,0,675,Regular,Start,0.0,1,1,1.1,42.3,0.0,336,476,561,61.0,536.0,329.0,-0.5000000000000004,-0.8660254037844384
2027-08-17,2027,8,1,675,Regular,Start,0.0,0,0,0.85,44.2,0.0,264,374,441,561.0,448.0,354.3333333333333,-0.5000000000000004,-0.8660254037844384
2027-08-18,2027,8,2,675,Regular,Start,0.0,0,0,1.0,46.9,39.5,215,365,430,441.0,494.0,477.3333333333333,-0.5000000000000004,-0.8660254037844384
2027-08-19,2027,8,3,675,Regular,Start,0.0,1,0,1.05,44.9,22.5,231,392,462,430.0,521.0,444.3333333333333,-0.5000000000000004,-0.8660254037844384
2027-08-20,2027,8,4,675,Regular,Start,0.0,1,1,1.15,43.8,0.0,338,479,564,462.0,595.0,485.3333333333333,-0.5000000000000004,-0.8660254037844384
2027-08-21,2027,8,5,675,Regular,Start,0.0,0,0,1.05,44.1,0.0,216,486,540,564.0,365.0,522.0,-0.5000000000000004,-0.8660254037844384
2027-08-22,2027,8,6,675,Regular,Start,0.0,1,1,1.2,43.7,0.0,252,568,632,540.0,61.0,578.6666666666666,-0.5000000000000004,-0.8660254037844384
2027-08-23,2027,8,0,675,Regular,Start,0.0,1,1,1.1,42.1,0.0,333,472,556,632.0,561.0,576.0,-0.5000000000000004,-0.8660254037844384
2027-08-24,2027,8,1,675,Regular,Start,0.0,0,0,0.85,45.5,35.5,188,319,376,556.0,441.0,521.3333333333334,-0.5000000000000004,-0.8660254037844384
2027-08-25,2027,8,2,675,Regular,Start,0.0,0,0,1.0,43.5,0.0,309,437,515,376.0,430.0,482.3333333333333,-0.5000000000000004,-0.8660254037844384
2027-08-26,2027,8,3,675,Regular,Start,0.0,1,0,1.05,45.0,34.6,222,377,444,515.0,462.0,445.0,-0.5000000000000004,-0.8660254037844384
2027-08-27,2027,8,4,675,Regular,Start,0.0,1,1,1.15,44.5,43.7,241,410,483,444.0,564.0,480.6666666666667,-0.5000000000000004,-0.8660254037844384
2027-08-28,2027,8,5,675,Regular,Start,0.0,0,0,1.05,45.2,0.0,216,487,542,483.0,540.0,489.6666666666667,-0.5000000000000004,-0.8660254037844384
2027-08-29,2027,8,6,675,Regular,Start,0.0,1,1,1.2,39.2,28.2,162,486,541,542.0,632.0,522.0,-0.5000000000000004,-0.8660254037844384
2027-08-30,2027,8,0,675,Regular,Start,0.0,1,1,1.1,43.1,0.0,328,464,547,541.0,556.0,543.3333333333334,-0.5000000000000004,-0.8660254037844384
2027-08-31,2027,8,1,675,Regular,Start,0.0,0,0,0.85,44.6,41.8,189,321,378,547.0,376.0,488.6666666666667,-0.5000000000000004,-0.8660254037844384
2027-09-01,2027,9,2,675,Regular,Mid,0.0,0,0,1.0,35.2,0.0,313,443,522,378.0,515.0,482.3333333333333,-1.8369701987210297e-16,-1.0
2027-09-02,2027,9,3,675,Regular,Mid,0.0,1,0,1.05,37.3,48.1,221,375,442,522.0,444.0,447.3333333333333,-1.8369701987210297e-16,-1.0
2027-09-03,2027,9,4,675,Regular,Mid,0.0,1,1,1.15,37.8,0.0,334,474,558,442.0,483.0,507.3333333333333,-1.8369701987210297e-16,-1.0
2027-09-04,2027,9,5,675,Regular,Mid,0.0,0,0,1.05,35.9,0.0,210,473,526,558.0,542.0,508.6666666666667,-1.8369701987210297e-16,-1.0
2027-09-05,2027,9,6,675,Regular,Mid,0.0,1,1,1.2,36.5,0.0,233,525,584,526.0,541.0,556.0,-1.8369701987210297e-16,-1.0
2027-09-06,2027,9,0,675,Regular,Mid,0.0,1,1,1.1,38.3,0.0,344,487,574,584.0,547.0,561.3333333333334,-1.8369701987210297e-16,-1.0
2027-09-07,2027,9,1,675,Regular,Mid,0.0,0,0,0.85,33.6,40.6,182,310,365,574.0,378.0,507.6666666666667,-1.8369701987210297e-16,-1.0
2027-09-08,2027,9,2,675,Regular,Mid,0.0,0,0,1.0,34.4,0.0,290,411,484,365.0,522.0,474.3333333333333,-1.8369701987210297e-16,-1.0
2027-09-09,2027,9,3,675,Regular,Mid,0.0,1,0,1.05,39.9,0.0,330,467,550,484.0,442.0,466.3333333333333,-1.8369701987210297e-16,-1.0
2027-09-10,2027,9,4,675,Regular,Mid,0.0,1,1,1.15,40.9,0.0,332,470,554,550.0,558.0,529.3333333333334,-1.8369701987210297e-16,-1.0
2027-09-11,2027,9,5,675,Regular,Mid,0.0,0,0,1.05,36.7,0.0,202,456,507,554.0,526.0,537.0,-1.8369701987210297e-16,-1.0
2027-09-12,2027,9,6,675,Regular,Mid,0.0,1,1,1.2,35.8,0.0,232,522,581,507.0,584.0,547.3333333333334,-1.8369701987210297e-16,-1.0
2027-09-13,2027,9,0,675,Regular,Mid,0.0,1,1,1.1,36.7,0.0,318,451,531,581.0,574.0,539.6666666666666,-1.8369701987210297e-16,-1.0
2027-09-14,2027,9,1,675,Regular,Mid,0.0,0,0,0.85,41.2,0.0,250,355,418,531.0,365.0,510.0,-1.8369701987210297e-16,-1.0
2027-09-15,2027,9,2,675,Regular,Mid,0.0,0,0,1.0,36.4,0.0,307,435,512,418.0,484.0,487.0,-1.8369701987210297e-16,-1.0
2027-09-16,2027,9,3,675,Regular,Mid,0.0,1,0,1.05,38.9,25.0,223,379,447,512.0,550.0,459.0,-1.8369701987210297e-16,-1.0
2027-09-17,2027,9,4,675,Regular,Mid,0.0,1,1,1.15,39.1,0.0,339,481,566,447.0,554.0,508.3333333333333,-1.8369701987210297e-16,-1.0
2027-09-18,2027,9,5,675,Regular,Mid,0.0,0,0,1.05,39.2,28.0,133,400,445,566.0,507.0,486.0,-1.8369701987210297e-16,-1.0
2027-09-19,2027,9,6,675,Regular,Mid,0.0,1,1,1.2,41.3,10.4,178,534,594,445.0,581.0,535.0,-1.8369701987210297e-16,-1.0
2027-09-20,2027,9,0,675,Regular,Mid,0.0,1,1,1.1,37.3,0.0,346,490,577,594.0,531.0,538.6666666666666,-1.8369701987210297e-16,-1.0
2027-09-21,2027,9,1,675,Regular,Mid,0.0,0,0,0.85,38.5,0.0,247,351,413,577.0,418.0,528.0,-1.8369701987210297e-16,-1.0
2027-09-22,2027,9,2,675,Regular,Mid,0.0,0,0,1.0,38.3,0.0,310,439,517,413.0,512.0,502.3333333333333,-1.8369701987210297e-16,-1.0
2027-09-23,2027,9,3,675,Regular,Mid,0.0,1,0,1.05,39.5,0.0,334,473,557,517.0,447.0,495.6666666666667,-1.8369701987210297e-16,-1.0
2027-09-24,2027,9,4,675,Regular,Mid,0.0,1,1,1.15,41.2,0.0,338,479,564,557.0,566.0,546.0,-1.8369701987210297e-16,-1.0
2027-09-25,2027,9,5,675,Regular,Mid,0.0,0,0,1.05,33.8,0.0,209,471,524,564.0,445.0,548.3333333333334,-1.8369701987210297e-16,-1.0
2027-09-26,2027,9,6,675,Regular,Mid,0.0,1,1,1.2,35.7,0.0,238,535,595,524.0,594.0,561.0,-1.8369701987210297e-16,-1.0
2027-09-27,2027,9,0,675,Regular,Mid,0.0,1,1,1.1,35.3,36.5,234,397,468,595.0,577.0,529.0,-1.8369701987210297e-16,-1.0
2027-09-28,2027,9,1,675,Regular,Mid,0.0,0,0,0.85,39.7,0.0,263,373,439,468.0,413.0,500.6666666666667,-1.8369701987210297e-16,-1.0
2027-09-29,2027,9,2,675,Regular,Mid,0.0,0,0,1.0,39.3,57.2,214,363,428,439.0,517.0,445.0,-1.8369701987210297e-16,-1.0
2027-09-30,2027,9,3,675,Regular,Mid,0.0,1,0,1.05,39.5,0.0,321,454,535,428.0,557.0,467.3333333333333,-1.8369701987210297e-16,-1.0
2027-10-01,2027,10,4,675,Flight_Risk,Mid,0.0,1,1,1.15,33.8,0.0,234,332,391,535.0,564.0,451.3333333333333,0.5000000000000001,-0.8660254037844386
2027-10-02,2027,10,5,675,Holiday,Mid,0.0,0,0,1.05,30.2,0.0,20,45,51,391.0,524.0,325.6666666666667,0.5000000000000001,-0.8660254037844386
2027-10-03,2027,10,6,675,Regular,Mid,0.0,1,1,1.2,31.6,0.0,243,548,609,51.0,595.0,350.3333333333333,0.5000000000000001,-0.8660254037844386
2027-10-04,2027,10,0,675,Regular,Mid,0.0,1,1,1.1,28.1,0.0,319,453,533,609.0,468.0,397.6666666666667,0.5000000000000001,-0.8660254037844386
2027-10-05,2027,10,1,675,Regular,Mid,0.0,0,0,0.85,31.9,0.0,252,357,420,533.0,439.0,520.6666666666666,0.5000000000000001,-0.8660254037844386
2027-10-06,2027,10,2,675,Regular,Mid,0.0,0,0,1.0,30.9,0.0,306,433,510,420.0,428.0,487.6666666666667,0.5000000000000001,-0.8660254037844386
2027-10-07,2027,10,3,675,Regular,Mid,0.0,1,0,1.05,27.8,0.0,321,454,535,510.0,535.0,488.3333333333333,0.5000000000000001,-0.8660254037844386
2027-10-08,2027,10,4,675,Regular,Mid,0.0,1,1,1.15,29.0,0.0,348,493,580,535.0,391.0,541.6666666666666,0.5000000000000001,-0.8660254037844386
2027-10-09,2027,10,5,675,Regular,Mid,0.0,0,0,1.05,30.9,0.0,206,463,515,580.0,51.0,543.3333333333334,0.5000000000000001,-0.8660254037844386
2027-10-10,2027,10,6,675,Regular,Mid,0.0,1,1,1.2,29.5,0.0,246,555,617,515.0,609.0,570.6666666666666,0.5000000000000001,-0.8660254037844386
2027-10-11,2027,10,0,675,Regular,Mid,0.0,1,1,1.1,33.6,0.0,335,475,559,617.0,533.0,563.6666666666666,0.5000000000000001,-0.8660254037844386
2027-10-12,2027,10,1,675,Regular,Mid,0.0,0,0,0.85,30.9,0.0,252,357,420,559.0,420.0,532.0,0.5000000000000001,-0.8660254037844386
2027-10-13,2027,10,2,675,Regular,Mid,0.0,0,0,1.0,29.2,0.0,313,444,523,420.0,510.0,500.6666666666667,0.5000000000000001,-0.8660254037844386
2027-10-14,2027,10,3,675,Regular,Mid,0.0,1,0,1.05,33.8,0.0,318,450,530,523.0,535.0,491.0,0.5000000000000001,-0.8660254037844386
2027-10-15,2027,10,4,675,Regular,Mid,0.0,1,1,1.15,33.6,0.0,333,472,556,530.0,580.0,536.3333333333334,0.5000000000000001,-0.8660254037844386
2027-10-16,2027,10,5,675,Regular,Mid,0.0,0,0,1.05,30.6,0.0,209,470,523,556.0,515.0,536.3333333333334,0.5000000000000001,-0.8660254037844386
2027-10-17,2027,10,6,675,Regular,Mid,0.0,1,1,1.2,26.7,0.0,234,527,586,523.0,617.0,555.0,0.5000000000000001,-0.8660254037844386
2027-10-18,2027,10,0,675,Regular,Mid,0.0,1,1,1.1,30.7,0.0,330,468,551,586.0,559.0,553.3333333333334,0.5000000000000001,-0.8660254037844386
2027-10-19,2027,10,1,675,Regular,Mid,0.0,0,0,0.85,30.4,0.0,253,359,423,551.0,420.0,520.0,0.5000000000000001,-0.8660254037844386
2027-10-20,2027,10,2,675,Regular,Mid,0.0,0,0,1.0,33.6,0.0,289,409,482,423.0,523.0,485.3333333333333,0.5000000000000001,-0.8660254037844386
2027-10-21,2027,10,3,675,Regular,Mid,0.0,1,0,1.05,27.5,0.0,318,450,530,482.0,530.0,478.3333333333333,0.5000000000000001,-0.8660254037844386
2027-10-22,2027,10,4,675,Regular,Mid,0.0,1,1,1.15,28.0,0.0,333,472,556,530.0,556.0,522.6666666666666,0.5000000000000001,-0.8660254037844386
2027-10-23,2027,10,5,675,Regular,Mid,0.0,0,0,1.05,29.1,0.0,209,471,524,556.0,523.0,536.6666666666666,0.5000000000000001,-0.8660254037844386
2027-10-24,2027,10,6,675,Regular,Mid,0.0,1,1,1.2,30.2,0.0,248,558,620,524.0,586.0,566.6666666666666,0.5000000000000001,-0.8660254037844386
2027-10-25,2027,10,0,675,Regular,Mid,0.0,1,1,1.1,28.2,0.0,334,473,557,620.0,551.0,567.0,0.5000000000000001,-0.8660254037844386
2027-10-26,2027,10,1,675,Regular,Mid,0.0,0,0,0.85,31.1,0.0,269,381,449,557.0,423.0,542.0,0.5000000000000001,-0.8660254037844386
2027-10-27,2027,10,2,675,Regular,Mid,0.0,0,0,1.0,28.3,0.0,316,447,527,449.0,482.0,511.0,0.5000000000000001,-0.8660254037844386
2027-10-28,2027,10,3,675,Regular,Mid,0.0,1,0,1.05,30.9,0.0,306,433,510,527.0,530.0,495.3333333333333,0.5000000000000001,-0.8660254037844386
2027-10-29,2027,10,4,675,Regular,Mid,0.0,1,1,1.15,26.3,0.0,342,485,571,510.0,556.0,536.0,0.5000000000000001,-0.8660254037844386
2027-10-30,2027,10,5,675,Regular,Mid,0.0,0,0,1.05,26.4,0.0,205,461,513,571.0,524.0,531.3333333333334,0.5000000000000001,-0.8660254037844386
2027-10-31,2027,10,6,675,Fest,Mid,0.0,1,1,1.2,31.4,0.0,122,153,306,513.0,620.0,463.3333333333333,0.5000000000000001,-0.8660254037844386
2027-11-01,2027,11,0,675,Fest,End,0.0,1,1,1.1,20.1,0.0,162,135,271,306.0,557.0,363.3333333333333,0.8660254037844384,-0.5000000000000004
2027-11-02,2027,11,1,675,Fest,End,0.0,0,0,0.85,18.7,0.0,128,107,214,271.0,449.0,263.6666666666667,0.8660254037844384,-0.5000000000000004
2027-11-03,2027,11,2,675,Regular,End,0.0,0,0,1.0,21.9,0.0,291,412,485,214.0,527.0,323.3333333333333,0.8660254037844384,-0.5000000000000004
2027-11-04,2027,11,3,675,Regular,End,0.0,1,0,1.05,21.6,0.0,325,461,543,485.0,510.0,414.0,0.8660254037844384,-0.5000000000000004
2027-11-05,2027,11,4,675,Regular,End,0.0,1,1,1.15,24.0,0.0,363,515,606,543.0,571.0,544.6666666666666,0.8660254037844384,-0.5000000000000004
2027-11-06,2027,11,5,675,Regular,End,0.0,0,0,1.05,24.0,0.0,210,474,527,606.0,513.0,558.6666666666666,0.8660254037844384,-0.5000000000000004
2027-11-07,2027,11,6,675,Regular,End,0.0,1,1,1.2,24.3,0.0,250,563,626,527.0,306.0,586.3333333333334,0.8660254037844384,-0.5000000000000004
2027-11-08,2027,11,0,675,Regular,End,0.0,1,1,1.1,24.8,0.0,332,470,554,626.0,271.0,569.0,0.8660254037844384,-0.5000000000000004
2027-11-09,2027,11,1,675,Regular,End,0.0,0,0,0.85,23.1,0.0,253,358,422,554.0,214.0,534.0,0.8660254037844384,-0.5000000000000004
2027-11-10,2027,11,2,675,Regular,End,0.0,0,0,1.0,26.3,0.0,300,425,500,422.0,485.0,492.0,0.8660254037844384,-0.5000000000000004
2027-11-11,2027,11,3,675,Regular,End,0.0,1,0,1.05,25.4,0.0,318,451,531,500.0,543.0,484.3333333333333,0.8660254037844384,-0.5000000000000004
2027-11-12,2027,11,4,675,Regular,End,0.0,1,1,1.15,24.8,0.0,350,496,584,531.0,606.0,538.3333333333334,0.8660254037844384,-0.5000000000000004
2027-11-13,2027,11,5,675,Regular,End,0.0,0,0,1.05,25.9,0.0,222,499,555,584.0,527.0,556.6666666666666,0.8660254037844384,-0.5000000000000004
2027-11-14,2027,11,6,675,Regular,End,0.0,1,1,1.2,23.0,0.0,251,565,628,555.0,626.0,589.0,0.8660254037844384,-0.5000000000000004
2027-11-15,2027,11,0,675,Regular,End,0.0,1,1,1.1,22.6,0.0,330,467,550,628.0,554.0,577.6666666666666,0.8660254037844384,-0.5000000000000004
2027-11-16,2027,11,1,675,Regular,End,0.0,0,0,0.85,26.1,0.0,253,358,422,550.0,422.0,533.3333333333334,0.8660254037844384,-0.5000000000000004
2027-11-17,2027,11,2,675,Regular,End,0.0,0,0,1.0,21.7,0.0,301,426,502,422.0,500.0,491.3333333333333,0.8660254037844384,-0.5000000000000004
2027-11-18,2027,11,3,675,Regular,End,0.0,1,0,1.05,23.7,0.0,303,430,506,502.0,531.0,476.6666666666667,0.8660254037844384,-0.5000000000000004
2027-11-19,2027,11,4,675,Regular,End,0.0,1,1,1.15,21.3,0.0,366,518,610,506.0,584.0,539.3333333333334,0.8660254037844384,-0.5000000000000004
2027-11-20,2027,11,5,675,Regular,End,0.0,0,0,1.05,26.5,0.0,219,494,549,610.0,555.0,555.0,0.8660254037844384,-0.5000000000000004
2027-11-21,2027,11,6,675,Regular,End,0.0,1,1,1.2,25.1,0.0,252,567,630,549.0,628.0,596.3333333333334,0.8660254037844384,-0.5000000000000004
2027-11-22,2027,11,0,675,Regular,End,0.0,1,1,1.1,21.9,0.0,318,451,531,630.0,550.0,570.0,0.8660254037844384,-0.5000000000000004
2027-11-23,2027,11,1,675,Regular,End,0.0,0,0,0.85,25.2,0.0,265,375,442,531.0,422.0,534.3333333333334,0.8660254037844384,-0.5000000000000004
2027-11-24,2027,11,2,675,Exam,End,1.0,0,0,1.0,24.6,0.0,449,509,599,442.0,502.0,524.0,0.8660254037844384,-0.5000000000000004
2027-11-25,2027,11,3,675,Exam,End,1.0,1,0,1.05,21.6,0.0,460,521,614,599.0,506.0,551.6666666666666,0.8660254037844384,-0.5000000000000004
2027-11-26,2027,11,4,675,Exam,End,1.0,1,1,1.15,21.2,0.0,492,558,657,614.0,610.0,623.3333333333334,0.8660254037844384,-0.5000000000000004
2027-11-27,2027,11,5,675,Exam,End,1.0,0,0,1.05,25.4,0.0,474,569,633,657.0,549.0,634.6666666666666,0.8660254037844384,-0.5000000000000004
2027-11-28,2027,11,6,675,Exam,End,1.0,1,1,1.2,19.6,0.0,506,607,675,633.0,630.0,655.0,0.8660254037844384,-0.5000000000000004
2027-11-29,2027,11,0,675,Exam,End,1.0,1,1,1.1,23.8,0.0,456,517,609,675.0,531.0,639.0,0.8660254037844384,-0.5000000000000004
2027-11-30,2027,11,1,675,Exam,End,1.0,0,0,0.85,20.9,0.0,359,407,479,609.0,442.0,587.6666666666666,0.8660254037844384,-0.5000000000000004
2027-12-01,2027,12,2,675,Exam,End,1.0,0,0,1.0,13.6,0.0,433,491,578,479.0,599.0,555.3333333333334,1.0,-2.4492935982947064e-16
2027-12-02,2027,12,3,675,Exam,End,1.0,1,0,1.05,19.4,0.0,447,507,597,578.0,614.0,551.3333333333334,1.0,-2.4492935982947064e-16
2027-12-03,2027,12,4,675,Exam,End,1.0,1,1,1.15,15.9,0.0,506,573,675,597.0,657.0,616.6666666666666,1.0,-2.4492935982947064e-16
2027-12-04,2027,12,5,675,Exam,End,1.0,0,0,1.05,18.8,0.0,476,571,635,675.0,633.0,635.6666666666666,1.0,-2.4492935982947064e-16
2027-12-05,2027,12,6,675,Semester_Break,End,0.0,1,1,1.2,18.5,0.0,24,54,61,635.0,675.0,457.0,1.0,-2.4492935982947064e-16
2027-12-06,2027,12,0,675,Semester_Break,End,0.0,1,1,1.1,20.1,0.0,33,46,55,61.0,609.0,250.33333333333334,1.0,-2.4492935982947064e-16
2027-12-07,2027,12,1,675,Semester_Break,End,0.0,0,0,0.85,16.1,0.0,25,36,43,55.0,479.0,53.0,1.0,-2.4492935982947064e-16
2027-12-08,2027,12,2,675,Semester_Break,End,0.0,0,0,1.0,19.3,0.0,28,39,47,43.0,578.0,48.333333333333336,1.0,-2.4492935982947064e-16
2027-12-09,2027,12,3,675,Semester_Break,End,0.0,1,0,1.05,18.6,0.0,32,45,54,47.0,597.0,48.0,1.0,-2.4492935982947064e-16
2027-12-10,2027,12,4,675,Semester_Break,End,0.0,1,1,1.15,16.1,0.0,33,46,55,54.0,675.0,52.0,1.0,-2.4492935982947064e-16
2027-12-11,2027,12,5,675,Semester_Break,End,0.0,0,0,1.05,16.3,0.0,21,48,54,55.0,635.0,54.333333333333336,1.0,-2.4492935982947064e-16
